work_year,job_title,job_category,salary_currency,salary_local,salary_in_usd,employee_residence,experience_level,employment_type,remote_ratio,company_location,company_country,company_size,data_source,work_setting_standardized
2024,Data Engineer,,USD,173000.0,173000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,138400.0,138400.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Research Scientist,,USD,278700.0,278700.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Scientist,,USD,159300.0,159300.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,215000.0,215000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,146900.0,146900.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence,,USD,115000.0,115000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence,,USD,100000.0,100000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,106260.0,106260.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,82000.0,82000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,220000.0,220000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,190000.0,190000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,150000.0,150000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,110000.0,110000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,AI Engineer,,USD,145000.0,145000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,AI Engineer,,USD,95000.0,95000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,92000.0,92000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,68000.0,68000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,300000.0,300000.0,GB,Senior,Full-time,0.0,GB,United Kingdom,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,150000.0,150000.0,GB,Senior,Full-time,0.0,GB,United Kingdom,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,188000.0,188000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,114000.0,114000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,135000.0,135000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,115000.0,115000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,154800.0,154800.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,76300.0,76300.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,AI Engineer,,USD,400000.0,400000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,AI Engineer,,USD,65000.0,65000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,187000.0,187000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,153000.0,153000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Research Scientist,,USD,150000.0,150000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Research Scientist,,USD,128000.0,128000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,AI Engineer,,USD,195000.0,195000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,AI Engineer,,USD,140000.0,140000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,150000.0,150000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,130000.0,130000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,166000.0,166000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,73100.0,73100.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Analyst,,USD,200000.0,200000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Analyst,,USD,150000.0,150000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,220000.0,220000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,137500.0,137500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,170000.0,170000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,130000.0,130000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence Analyst,,USD,138000.0,138000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence Analyst,,USD,86000.0,86000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence Developer,,USD,105000.0,105000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Business Intelligence Developer,,USD,80000.0,80000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Product Manager,,GBP,77000.0,96250.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Product Manager,,GBP,60000.0,75000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,AI Architect,,USD,197500.0,197500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,AI Architect,,USD,132500.0,132500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,90000.0,90000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,80000.0,80000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Scientist,,USD,210000.0,210000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Scientist,,USD,151800.0,151800.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,210000.0,210000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,170000.0,170000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,175000.0,175000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,150000.0,150000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Machine Learning Engineer,,USD,219100.0,219100.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Machine Learning Engineer,,USD,118500.0,118500.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Business Intelligence Lead,,USD,175000.0,175000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Business Intelligence Lead,,USD,150000.0,150000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Management Specialist,,USD,81530.0,81530.0,CA,Mid-level,Full-time,0.0,CA,Canada,Medium,Global AI/ML Salaries,In-person
2024,Data Management Specialist,,USD,69300.0,69300.0,CA,Mid-level,Full-time,0.0,CA,Canada,Medium,Global AI/ML Salaries,In-person
2024,Data Architect,,USD,164000.0,164000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Architect,,USD,117000.0,117000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,145000.0,145000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,110000.0,110000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,125000.0,125000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,106000.0,106000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,75065.0,75065.0,US,Entry-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,41419.0,41419.0,US,Entry-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,140000.0,140000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,100000.0,100000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,80000.0,80000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,70000.0,70000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,238500.0,238500.0,US,Executive,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,183400.0,183400.0,US,Executive,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,105000.0,105000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,70000.0,70000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,225000.0,225000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Machine Learning Engineer,,USD,162000.0,162000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Research Scientist,,USD,278700.0,278700.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Scientist,,USD,159300.0,159300.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,180000.0,180000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,120000.0,120000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,170000.0,170000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,160000.0,160000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Operations Associate,,USD,72000.0,72000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Operations Associate,,USD,51375.0,51375.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Applied Scientist,,USD,260000.0,260000.0,US,Senior,Full-time,0.0,US,United States,Large,Global AI/ML Salaries,In-person
2024,Applied Scientist,,USD,136000.0,136000.0,US,Senior,Full-time,0.0,US,United States,Large,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,75000.0,75000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,60000.0,60000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,135000.0,135000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,113000.0,113000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,150000.0,150000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,130000.0,130000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,267100.0,267100.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,188500.0,188500.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,207000.0,207000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,149800.0,149800.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,155000.0,155000.0,CA,Senior,Full-time,0.0,CA,Canada,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,105000.0,105000.0,CA,Senior,Full-time,0.0,CA,Canada,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,270250.0,270250.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,176000.0,176000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,189000.0,189000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,145400.0,145400.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,133903.0,133903.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Machine Learning Engineer,,USD,96411.0,96411.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,170000.0,170000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,160000.0,160000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence,,USD,172800.0,172800.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence,,USD,132900.0,132900.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Scientist,,USD,165000.0,165000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Scientist,,USD,150000.0,150000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,145000.0,145000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,116000.0,116000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,98000.0,98000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,88000.0,88000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,150000.0,150000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,130000.0,130000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,174000.0,174000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,116000.0,116000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,188000.0,188000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,144600.0,144600.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Analytics Engineer,,USD,149500.0,149500.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Analytics Engineer,,USD,140000.0,140000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Business Intelligence Analyst,,USD,100000.0,100000.0,US,Entry-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Business Intelligence Analyst,,USD,90000.0,90000.0,US,Entry-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Business Intelligence Engineer,,USD,115000.0,115000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Business Intelligence Engineer,,USD,85000.0,85000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Management Analyst,,USD,80000.0,80000.0,US,Entry-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Management Analyst,,USD,72000.0,72000.0,US,Entry-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,85000.0,85000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,76500.0,76500.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,187165.0,187165.0,CA,Senior,Full-time,0.0,CA,Canada,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,150500.0,150500.0,CA,Senior,Full-time,0.0,CA,Canada,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,134500.0,134500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,100000.0,100000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,274000.0,274000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Machine Learning Engineer,,USD,245000.0,245000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Business Intelligence Manager,,USD,263000.0,263000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence Manager,,USD,207000.0,207000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,149076.0,149076.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,82365.0,82365.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,90000.0,90000.0,US,Entry-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,80000.0,80000.0,US,Entry-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,314000.0,314000.0,CA,Executive,Full-time,100.0,CA,Canada,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,201000.0,201000.0,CA,Executive,Full-time,100.0,CA,Canada,Medium,Global AI/ML Salaries,Remote
2024,Analytics Engineer,,USD,200400.0,200400.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Analytics Engineer,,USD,154100.0,154100.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,165000.0,165000.0,AU,Senior,Full-time,0.0,AU,Australia,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,142500.0,142500.0,AU,Senior,Full-time,0.0,AU,Australia,Medium,Global AI/ML Salaries,In-person
2024,AI Developer,,EUR,30000.0,33333.0,FR,Mid-level,Full-time,50.0,FR,France,Medium,Global AI/ML Salaries,Hybrid
2024,Research Engineer,,USD,310000.0,310000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,270000.0,270000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,115000.0,115000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,80000.0,80000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,144900.0,144900.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,110000.0,110000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Analyst,,USD,84068.0,84068.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Analyst,,USD,49452.0,49452.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,188500.0,188500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,165100.0,165100.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,GBP,60000.0,75000.0,GB,Senior,Full-time,0.0,GB,United Kingdom,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,GBP,50000.0,62500.0,GB,Senior,Full-time,0.0,GB,United Kingdom,Medium,Global AI/ML Salaries,In-person
2024,Data Operations Specialist,,USD,132500.0,132500.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Operations Specialist,,USD,88000.0,88000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,179900.0,179900.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,142002.0,142002.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,AI Engineer,,USD,287500.0,287500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,AI Engineer,,USD,168000.0,168000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,220000.0,220000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,137500.0,137500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,96600.0,96600.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,55200.0,55200.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,194500.0,194500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,146266.0,146266.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,194500.0,194500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,146266.0,146266.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,146100.0,146100.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,111800.0,111800.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,145580.0,145580.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,97060.0,97060.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Business Intelligence Engineer,,USD,108500.0,108500.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Business Intelligence Engineer,,USD,78800.0,78800.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Operations Analyst,,USD,95000.0,95000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Operations Analyst,,USD,76000.0,76000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,97000.0,97000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,62000.0,62000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Architect,,USD,234000.0,234000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Architect,,USD,146000.0,146000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,177100.0,177100.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,130900.0,130900.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,BI Developer,,USD,106050.0,106050.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,BI Developer,,USD,80420.0,80420.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,277000.0,277000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,173000.0,173000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Admin & Data Analyst,,EUR,38000.0,42222.0,ES,Mid-level,Full-time,100.0,ES,Spain,Large,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,166000.0,166000.0,EG,Mid-level,Full-time,0.0,EG,Egypt,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,73100.0,73100.0,EG,Mid-level,Full-time,0.0,EG,Egypt,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,220000.0,220000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,137500.0,137500.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,133000.0,133000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,58400.0,58400.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Analytics Engineer,,USD,80000.0,80000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Analytics Engineer,,USD,75000.0,75000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
